SCH_ID,REGION,DISTRICT,TEHSIL,UC,SCH_PREFIX,SCH_NAME,STATUS,SCH_LEVEL,SCH_GENDER,LONGITUDE,LATITUDE
401040604,Hyderabad,Badin,Tando Bago,Kadahro,GBPS,NAZAR ALI GURGAZ,Functional,Primary,Mixed,69.0203,24.9006
401040606,Hyderabad,Badin,Tando Bago,Kadahro,GBPS,MUHAMMED SHARIF CHALGARI,Functional,Primary,Mixed,68.8262,24.9304
401040611,Hyderabad,Badin,Tando Bago,Kadahro,GBPS,KHUDA BUX CHANDIO,Functional,Primary,Mixed,68.9881,24.9883
401040613,Hyderabad,Badin,Tando Bago,Dei,GBPS,BHOROO RAHIMOON,Functional,Primary,Mixed,69.0461,24.9531
401040673,Hyderabad,Badin,Tando Bago,Dei,GBPS,BUXAN DALWANI,Functional,Primary,Mixed,69.0692,24.9578
401040228,Hyderabad,Badin,Tando Bago,Pangrio-Tc,GBPS,HAJI GHULAM HUSAIN LAIL,Functional,Primary,Mixed,69.1831,24.7508
401040229,Hyderabad,Badin,Tando Bago,Dargah Saman Sarkar @Bukhsho Lund,GBPS,KAMIL KHAN KHOSO,Functional,Primary,Mixed,69.2578,24.8017
401040230,Hyderabad,Badin,Tando Bago,Dargah Saman Sarkar @Bukhsho Lund,GBPS,MUHAMMAD RAMZAN KHOS0,Functional,Primary,Mixed,69.2183,24.7814
401040231,Hyderabad,Badin,Tando Bago,6-Pangrio,GBPS,QURBAN ALI KHOSO,Closed Permanent,Primary,Boys,69.2006,24.7811
401040232,Hyderabad,Badin,Tando Bago,Choudri Deen Muhammad,GBPS,LOUNG KHAN KHOSO,Functional,Primary,Mixed,69.2356,24.7661
401040237,Hyderabad,Badin,Tando Bago,Dargah Saman Sarkar @Bukhsho Lund,GBPS,DHANI BUX JUNEJO,Functional,Primary,Boys,69.1675,24.8161
401040241,Hyderabad,Badin,Tando Bago,Dargah Saman Sarkar @Bukhsho Lund,GBPS,JEO KHAN LUND,Functional,Primary,Boys,69.3172,24.7861
401040316,Hyderabad,Badin,Tando Bago,Pangrio-Tc,GBPS,CHOUDHRI BADRUDDIN ARAIN,Functional,Primary,Boys,69.2144,24.7467
401040327,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,PIR ALI ASGHAR SHAH,Functional,Primary,Mixed,69.3019,24.8203
401040328,Hyderabad,Badin,Tando Bago,Dargah Saman Sarkar @Bukhsho Lund,GBPS,CHOUDHRI MUKHTIAR,Functional,Primary,Boys,69.3197,24.8186
401040329,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,AMIR BUX CHANDIO,Functional,Primary,Boys,69.3033,24.8425
401040330,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,MUHAMMAD SHARIF,Functional,Primary,Mixed,69.2833,24.8375
401040427,Hyderabad,Badin,Tando Bago,Dargah Saman Sarkar @Bukhsho Lund,GBPS,KHAIR MUHAMMAD ARAIN,Functional,Primary,Mixed,69.2367,24.8175
401040442,Hyderabad,Badin,Tando Bago,Pangrio-Tc,GBPS,HUSSAIN SOOMRO,Closed Temporary,Primary,Boys,69.1803,24.7583
401040457,Hyderabad,Badin,Tando Bago,Dargah Saman Sarkar @Bukhsho Lund,GBPS,ALLAH DINO BHATTI AT SAEED KHAN KHO,Functional,Primary,Mixed,69.225,24.8228
401040492,Hyderabad,Badin,Tando Bago,Dargah Saman Sarkar @Bukhsho Lund,GBPS,MISRI KHAN KHOSO,Functional,Primary,Mixed,69.2208,24.7739
401040501,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,MAIDAD CHANDIO,Functional,Primary,Mixed,69.2733,24.83
401040505,Hyderabad,Badin,Tando Bago,Pangrio-Tc,GBPS,ABDUL GHAFOOR AHMEDANI,Functional,Primary,Mixed,69.2136,24.7336
401040548,Hyderabad,Badin,Tando Bago,Dargah Saman Sarkar @Bukhsho Lund,GBPS,GHULAM HUSSAIN LAIL/AT HAJI SULEMAN,Functional,Primary,Boys,69.1819,24.7811
401040564,Hyderabad,Badin,Tando Bago,Dargah Saman Sarkar @Bukhsho Lund,GBPS,HIDAYAT ALI KHOSO,Functional,Primary,Boys,69.2317,24.7956
401040573,Hyderabad,Badin,Tando Bago,Dargah Saman Sarkar @Bukhsho Lund,GBPS,MUHAMMAD USMAN HAJAM,Functional,Primary,Mixed,69.2022,24.8092
401040592,Hyderabad,Badin,Tando Bago,Pangrio-Tc,GBPS,GREED ABAD PANGRIO,Functional,Primary,Mixed,69.1975,24.76
401040593,Hyderabad,Badin,Tando Bago,Dargah Saman Sarkar @Bukhsho Lund,GBPS,HAMID ALI SHAH,Functional,Primary,Mixed,69.3072,24.7869
401040664,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,MUHAMMAD UMER DALWANI,Functional,Primary,Mixed,69.2942,24.8319
401040665,Hyderabad,Badin,Tando Bago,Dargah Saman Sarkar @Bukhsho Lund,GBPS,KAMAL CHANDIO,Functional,Primary,Mixed,69.3072,24.8069
401040667,Hyderabad,Badin,Tando Bago,Dargah Saman Sarkar @Bukhsho Lund,GBPS,MUHAMMAD USMAN CHANDIO,Functional,Primary,Boys,69.2808,24.8131
401040668,Hyderabad,Badin,Tando Bago,Dargah Saman Sarkar @Bukhsho Lund,GBPS,AHMED JUNEJO @ PATEL LAKHO CHANDIO,Functional,Primary,Mixed,69.2733,24.8158
401040670,Hyderabad,Badin,Tando Bago,Pangrio-Tc,GBPS,KHAN MUHAMMAD VEGHO / Haji Khan Muh,Functional,Primary,Mixed,69.1965,24.7416
401040671,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,NASEER KHAN CHANDIO,Functional,Primary,Mixed,69.2922,24.8247
401040672,Hyderabad,Badin,Tando Bago,Dargah Saman Sarkar @Bukhsho Lund,GBPS,AMIR BUX LUND,Functional,Primary,Mixed,69.2939,24.7772
401040705,Hyderabad,Badin,Tando Bago,Choudri Deen Muhammad,GBPS,VERSI MAL OFAQUE,Functional,Primary,Mixed,69.2395,24.7623
401040713,Hyderabad,Badin,Tando Bago,Dargah Saman Sarkar @Bukhsho Lund,GBLSS,SAIFAL CHANDIO,Functional,Middle,Boys,69.1997,24.8197
401040735,Hyderabad,Badin,Tando Bago,Dargah Saman Sarkar @Bukhsho Lund,GBLSS,ALAN KHAN KHOSO,Functional,Middle,Mixed,69.2403,24.8029
401040736,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBLSS,PIR ALI ASGHAR SHAH,Functional,Middle,Boys,69.302,24.8204
401040737,Hyderabad,Badin,Tando Bago,Choudri Deen Muhammad,GBLSS,MIR JO KOT,Functional,Middle,Mixed,69.252,24.7672
401040738,Hyderabad,Badin,Tando Bago,6-Pangrio,GBLSS,MEHRAB CHANDIO,Closed Permanent,Middle,Boys,69.2965,24.8386
401040741,Hyderabad,Badin,Tando Bago,Pangrio-Tc,GGHS,PANGRIO,Functional,Secondary,Girls,69.1956,24.7611
401040749,Hyderabad,Badin,Tando Bago,Pangrio-Tc,GBHSS,PANGRIO,Functional,Hi.Secondary,Boys,69.1975,24.7589
401050259,Hyderabad,Badin,Tando Bago,Pangrio-Tc,GBPS,KHAN MUHAMMAD VEGHIO,Functional,Primary,Mixed,69.1964,24.7414
401040005,Hyderabad,Badin,Tando Bago,Sangi Pharho,GBPS,MUHAMMAD USMAN THEBO,Functional,Primary,Boys,69.2477,24.9437
401040017,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,SIDDIQUE LISKANI,Functional,Primary,Mixed,69.1894,24.8267
401040036,Hyderabad,Badin,Tando Bago,Sangi Pharho,GBPS,ABDULLAH DETHO,Functional,Primary,Boys,69.2336,24.9481
401040051,Hyderabad,Badin,Tando Bago,Sangi Pharho,GBPS,GHULAM HUSSAIN THEBO,Functional,Primary,Mixed,69.2522,24.9389
401040067,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,ALI MUHAMMAD AT SHUKERDIN PUNJABI,Functional,Primary,Boys,69.1931,24.8342
401040083,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,AJMAL KHAN LAGHARI,Functional,Primary,Mixed,69.2658,24.8739
401040122,Hyderabad,Badin,Tando Bago,Khairpur Gumboh,GGPS,KHAIR PUR GAMBO,Functional,Primary,Girls,69.2475,24.8811
401040136,Hyderabad,Badin,Tando Bago,Sangi Pharho,GGPS,MUHAMMAD USMAN THEBO,Functional,Primary,Girls,69.2481,24.9342
401040137,Hyderabad,Badin,Tando Bago,Sangi Pharho,GGPS,HAYAT KHASKHALI,Functional,Primary,Girls,69.2917,24.9508
401040150,Hyderabad,Badin,Tando Bago,Sangi Pharho,GGPS,MUHAMMAD USMAN KACHHI,Functional,Primary,Girls,69.2864,24.9503
401040152,Hyderabad,Badin,Tando Bago,Sangi Pharho,GGPS,SOBDAR JAMALI,Functional,Primary,Girls,69.2175,24.9556
401040153,Hyderabad,Badin,Tando Bago,Malkani Shareef,GGPS,SHAKARDI ARAIN,Functional,Primary,Girls,69.1931,24.8342
401040171,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,RASOOL BUX LISKANI,Functional,Primary,Mixed,69.1881,24.8293
401040187,Hyderabad,Badin,Tando Bago,Sangi Pharho,GBPS,DARYA KHAN LAGHARI,Functional,Primary,Mixed,69.2587,24.9332
401040188,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,AMEER BUX KALOI,Functional,Primary,Boys,69.3175,24.8718
401040189,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,H. FAZAL DIN LAGH,Functional,Primary,Mixed,69.2918,24.8805
401040191,Hyderabad,Badin,Tando Bago,Khairpur Gumboh,GBPS,DHANI BUX PITAFI,Functional,Primary,Mixed,69.2536,24.9151
401040213,Hyderabad,Badin,Tando Bago,Khairpur Gumboh,GBPS,SULTAN MEHAR,Functional,Primary,Mixed,69.2645,24.9045
401040214,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,ALLAH DINO SHAH,Functional,Primary,Mixed,69.277,24.8412
401040215,Hyderabad,Badin,Tando Bago,Khairpur Gumboh,GBPS,CHHUTO KHAN HEESBANI,Functional,Primary,Mixed,69.2175,24.8813
401040216,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,ALI PHUL,Functional,Primary,Mixed,69.1833,24.84
401040220,Hyderabad,Badin,Tando Bago,Khairpur Gumboh,GBPS,KHAIR PUR GAMBO,Functional,Primary,Mixed,69.2492,24.8822
401040221,Hyderabad,Badin,Tando Bago,Khairpur Gumboh,GBPS,SIRAEE MUHAMMAD HASHIM@SAHIB KHAN P,Functional,Primary,Mixed,69.2928,24.94
401040331,Hyderabad,Badin,Tando Bago,Sangi Pharho,GBPS,SOHRAB JARWAR @ ALLAH DITO LUND,Functional,Primary,Mixed,69.2881,24.9561
401040332,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,MUHAMMAD BUX DALWANI,Functional,Primary,Mixed,69.2911,24.8583
401040661,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,MUHAMMAD MALLAH,Functional,Primary,Mixed,69.1658,24.8342
401040662,Hyderabad,Badin,Tando Bago,Khairpur Gumboh,GBPS,FAZAL ARAIN,Functional,Primary,Mixed,69.2297,24.9214
401040663,Hyderabad,Badin,Tando Bago,Khairpur Gumboh,GBPS,BASAR REBARI,Functional,Primary,Mixed,69.2819,24.9003
401040688,Hyderabad,Badin,Tando Bago,Khairpur Gumboh,GBPS,ACHAR MALLAH @ ROOPO RABARI,Functional,Primary,Mixed,69.2833,24.8928
401040704,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,G HUSSAIN BHATTI,Functional,Primary,Mixed,69.2083,24.8311
401040706,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,KIRSHAN THAKER,Functional,Primary,Mixed,69.2886,24.8697
401040041,Hyderabad,Badin,Tando Bago,Dei,GBPS,HAJI M. HASSAN RUSTAMANI@MEGO REBAR,Functional,Primary,Mixed,69.0422,24.9608
401040042,Hyderabad,Badin,Tando Bago,Kadahro,GBPS,BAHADUR LASHARI @ NABI BUX RUSTAMAN,Functional,Primary,Boys,68.9956,24.9111
401040043,Hyderabad,Badin,Tando Bago,Dei,GBPS,HAJI ZAKIR KHOSO,Functional,Primary,Mixed,69.0639,24.9639
401040054,Hyderabad,Badin,Tando Bago,Dei,GBPS,MUHAMMAD RAHIM UDHIJO,Functional,Primary,Boys,69.0197,24.9239
401040063,Hyderabad,Badin,Tando Bago,Kadahro,GBPS,KHAIR MUHAMMAD RUSTAMANI,Functional,Primary,Mixed,68.995,24.9078
401040090,Hyderabad,Badin,Tando Bago,Kadahro,GBPS,KHADBAD GURGWZ,Functional,Primary,Boys,69.0202,24.8887
401040093,Hyderabad,Badin,Tando Bago,Kadahro,GGPS,NABI BUX RUSTMANI,Functional,Primary,Girls,68.9953,24.9117
401040124,Hyderabad,Badin,Tando Bago,Dei,GGPS,SAJAN UDEHAJO,Functional,Primary,Girls,69.0201,24.9229
401040128,Hyderabad,Badin,Tando Bago,Kadahro,GGPS,MUHAMMADI MUHALLA,Functional,Primary,Girls,69.0108,24.9608
401040134,Hyderabad,Badin,Tando Bago,Kadahro,GGPS,SAIN BUX LAGHARI,Functional,Primary,Girls,69.0244,24.9664
401040139,Hyderabad,Badin,Tando Bago,Kadahro,GGPS,WOLHAR SOOMRO @ ABDUL GHANI DAL,Functional,Primary,Girls,68.9739,24.9275
401040260,Hyderabad,Badin,Tando Bago,Dei,GBPS,MUHAMMAD JUMAN SOLANGI,Functional,Primary,Boys,69.0311,24.9547
401040385,Hyderabad,Badin,Tando Bago,Dei,GBPS,DHEENGANOO JAMALI,Functional,Primary,Mixed,69.0948,24.9178
401040386,Hyderabad,Badin,Tando Bago,Dei,GBPS,NABI BUX KHOSO,Functional,Primary,Mixed,69.0433,24.9289
401040388,Hyderabad,Badin,Tando Bago,Kadahro,GBPS,USMAN JAKHRO,Functional,Primary,Mixed,68.9921,24.9371
401040389,Hyderabad,Badin,Tando Bago,Kadahro,GBPS,ESSO JAKHRO,Functional,Primary,Mixed,68.9858,24.9378
401040390,Hyderabad,Badin,Tando Bago,Kadahro,GBPS,ILYAS RAHIMOON,Functional,Primary,Mixed,69.01,24.935
401040391,Hyderabad,Badin,Tando Bago,Kadahro,GBPS,RAHIB RAHIMOON,Functional,Primary,Mixed,69.0114,24.9514
401040392,Hyderabad,Badin,Tando Bago,Kadahro,GBPS,ALLAH BACHAIO CHANDIO,Functional,Primary,Mixed,68.9958,24.9897
401040393,Hyderabad,Badin,Tando Bago,Kadahro,GBPS,AHMED JAKHRO,Functional,Primary,Mixed,69.0161,24.9814
401040394,Hyderabad,Badin,Tando Bago,Dei,GBPS,FAQIR MOHAMMED QASIM KHASKHELI,Functional,Primary,Mixed,69.0389,24.8836
401040395,Hyderabad,Badin,Tando Bago,Dei,GBPS,USMAN KHOSO,Functional,Primary,Mixed,69.0672,24.9467
401040396,Hyderabad,Badin,Tando Bago,Dei,GBPS,RATTO BOUK,Functional,Primary,Mixed,69.0578,24.9344
401040397,Hyderabad,Badin,Tando Bago,Dei,GBPS,ALLAH DINO HAJAM,Functional,Primary,Mixed,69.0513,24.9525
401040398,Hyderabad,Badin,Tando Bago,Kadahro,GBPS,ILYAS SHORO,Functional,Primary,Mixed,69.0194,24.9775
401040399,Hyderabad,Badin,Tando Bago,Kadahro,GBPS,PIR BUX CHANDIO,Functional,Primary,Mixed,68.9933,24.9639
401040400,Hyderabad,Badin,Tando Bago,Kadahro,GBPS,DR. MISSRI RAHIMOON,Functional,Primary,Mixed,69.0176,24.9533
401040403,Hyderabad,Badin,Tando Bago,Dei,GBPS,FAIZ MUHAMMAD JAMALI,Functional,Primary,Mixed,69.0573,24.9129
401040429,Hyderabad,Badin,Tando Bago,Dei,GBPS,GUL HASSAN KHOSO AT MUHAMMAD SERAI,Functional,Primary,Mixed,69.038,24.9026
401040443,Hyderabad,Badin,Tando Bago,Kadahro,GBPS,MIR MUHAMMAD CHANDIO,Functional,Primary,Mixed,68.9964,24.9535
401040447,Hyderabad,Badin,Tando Bago,Kadahro,GBPS,ALI NAWAZ LAGHARI,Functional,Primary,Mixed,69,24.9692
401040452,Hyderabad,Badin,Tando Bago,Kadahro,GBPS,KHADHARO,Functional,Primary,Mixed,68.9983,24.8994
401040453,Hyderabad,Badin,Tando Bago,Dei,GBPS,YAR MUHAMMAD DAL,Functional,Primary,Mixed,69.0442,24.915
401040333,Hyderabad,Badin,Tando Bago,Khairpur Gumboh,GBPS,AZEEM KHOSO @ GHULAM RASOOL ARAIN,Functional,Primary,Mixed,69.2708,24.9503
401040334,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,FAZAL WADHO,Functional,Primary,Mixed,69.2797,24.8528
401040335,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,SIDDIQUE ARAIN,Functional,Primary,Mixed,69.1997,24.85
401040336,Hyderabad,Badin,Tando Bago,Sangi Pharho,GBPS,GHULAM ABASS TALPUR,Functional,Primary,Boys,69.2736,24.9642
401040338,Hyderabad,Badin,Tando Bago,Sangi Pharho,GBPS,BAHADUR PANJABI,Functional,Primary,Mixed,69.2181,24.9142
401040340,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,KANDRI LAGHARI,Functional,Primary,Mixed,69.2853,24.8878
401040341,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,JARI LAGHARI,Functional,Primary,Mixed,69.3017,24.8817
401040342,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,JEO REBRAI,Functional,Primary,Mixed,69.3222,24.9042
401040344,Hyderabad,Badin,Tando Bago,Khairpur Gumboh,GBPS,MUHAMMAD ALI PITAFI,Functional,Primary,Mixed,69.2514,24.9222
401040345,Hyderabad,Badin,Tando Bago,Sangi Pharho,GBPS,PIR JO KOT AT USMAN KACHHI,Functional,Primary,Boys,69.2861,24.9536
401040348,Hyderabad,Badin,Tando Bago,Sangi Pharho,GBPS,DAUD DARS,Functional,Primary,Boys,69.2369,24.9356
401040349,Hyderabad,Badin,Tando Bago,Sangi Pharho,GBPS,YOUSIF KHOSO,Functional,Primary,Mixed,69.245,24.9317
401040423,Hyderabad,Badin,Tando Bago,Khairpur Gumboh,GBELS,NAZAR ALI CHANDIO,Functional,Elementary,Mixed,69.2092,24.9061
401040424,Hyderabad,Badin,Tando Bago,Khairpur Gumboh,GBPS,HAJI MEHRO LUND,Functional,Primary,Mixed,69.215,24.9253
401040440,Hyderabad,Badin,Tando Bago,Khairpur Gumboh,GBPS,MUBARAK KHAN SIRAEE,Functional,Primary,Mixed,69.3097,24.9369
401040441,Hyderabad,Badin,Tando Bago,Khairpur Gumboh,GBPS,UMAID ALI LAGHARI,Functional,Primary,Mixed,69.2836,24.8981
401040461,Hyderabad,Badin,Tando Bago,Khairpur Gumboh,GBPS,GHULAM ALI NOTKANI,Functional,Primary,Mixed,69.2614,24.8914
401040477,Hyderabad,Badin,Tando Bago,Khairpur Gumboh,GBPS,BACHAL NOTKANI,Functional,Primary,Mixed,69.3119,24.9058
401040498,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,SALEEM KHASKHELI,Functional,Primary,Mixed,69.2211,24.8517
401040500,Hyderabad,Badin,Tando Bago,Khairpur Gumboh,GBPS,PUNHOON KHOSO,Functional,Primary,Mixed,69.2814,24.9319
401040503,Hyderabad,Badin,Tando Bago,Khairpur Gumboh,GBPS,ALLAH DITO LAGHARI,Functional,Primary,Boys,69.2706,24.9175
401040504,Hyderabad,Badin,Tando Bago,Khairpur Gumboh,GBPS,JUMOO KHAN JARWAR,Functional,Primary,Mixed,69.2694,24.9397
401040508,Hyderabad,Badin,Tando Bago,Khairpur Gumboh,GBPS,JAM KHAN PITAFI,Functional,Primary,Mixed,69.26,24.915
401040510,Hyderabad,Badin,Tando Bago,Khairpur Gumboh,GBPS,UES RIND @ GHULAM MUHAMMED ARAIN,Functional,Primary,Mixed,69.2769,24.9347
401040511,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,ALLAH BUX PITAFI,Functional,Primary,Mixed,69.2783,24.8681
401040549,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,GHULAM MUHAMMAD KAMBOH,Functional,Primary,Mixed,69.2233,24.8511
401040552,Hyderabad,Badin,Tando Bago,Sangi Pharho,GBPS,HAYAT KHASKHELI,Functional,Primary,Boys,69.2917,24.9508
401040607,Hyderabad,Badin,Tando Bago,Khairpur Gumboh,GBPS,RAMZAN ARAIN,Functional,Primary,Mixed,69.2367,24.8678
401040609,Hyderabad,Badin,Tando Bago,Khairpur Gumboh,GBPS,MUHAMMED MALLAH@ALI MURAD PITAFI,Functional,Primary,Mixed,69.2747,24.9008
401040622,Hyderabad,Badin,Tando Bago,Khairpur Gumboh,GBPS,CHOUDHARY MUHAMMAD SHAREEF RAJPUT,Functional,Primary,Mixed,69.2531,24.8833
401040653,Hyderabad,Badin,Tando Bago,Sangi Pharho,GBPS,ALI BAHADUR ARIAN,Functional,Primary,Mixed,69.3272,24.9008
401040654,Hyderabad,Badin,Tando Bago,Sangi Pharho,GBPS,MALOOK UNAR,Functional,Primary,Mixed,69.2164,24.9464
401040656,Hyderabad,Badin,Tando Bago,Khairpur Gumboh,GBPS,AMANT ALI AWAN @ MADAVE,Functional,Primary,Mixed,69.2636,24.8847
401040657,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,DOST ALI LISKANI,Functional,Primary,Mixed,69.1778,24.8175
401040658,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,GHULAM HUSSAIN FORM,Functional,Primary,Mixed,69.2772,24.8586
401040659,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,ASLAM JAT @ GHAZI KHAN KALOI,Functional,Primary,Mixed,69.3103,24.8975
401040660,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,BAHADUR KALOI,Functional,Primary,Mixed,69.2969,24.9478
401040674,Hyderabad,Badin,Tando Bago,Kadahro,GBPS,M.ASHRAF CHANDIO,Functional,Primary,Mixed,68.9792,24.9778
401040748,Hyderabad,Badin,Tando Bago,Kadahro,GBHS,HAJI KHAN CHANDIO,Functional,Secondary,Boys,69.0081,24.9592
401040023,Hyderabad,Badin,Tando Bago,Dadha,GBPS,KARAM KHAN JARWAR,Functional,Primary,Boys,69.1131,24.9969
401040044,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,AHMED KHAN LAGHARI,Functional,Primary,Mixed,69.1603,24.9597
401040081,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,SYED ALLAH DINO SHAH,Functional,Primary,Mixed,69.166,24.9398
401040082,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,BASHIR WANICH@ NABI BUX CHANDIO,Functional,Primary,Mixed,69.1867,24.9306
401040089,Hyderabad,Badin,Tando Bago,Malkani Shareef,GBPS,KHUDA BUX HEESBANI,Functional,Primary,Boys,69.2197,24.8911
401040098,Hyderabad,Badin,Tando Bago,Dadha,GGPS,ABDULLAH JARWAR,Functional,Primary,Girls,69.1107,24.9738
401040129,Hyderabad,Badin,Tando Bago,Dadha,GGPS,MUHAMMAD BACHAL KHASKHELI,Functional,Primary,Girls,69.1401,24.9916
401040130,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GGPS,PIR BUX KHASKHELI,Functional,Primary,Girls,69.1383,24.9461
401040131,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GGPS,BAKHO CHANDIO,Functional,Primary,Girls,69.1422,24.8883
401040159,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GGPS,IMAM BUX CHANDIO,Functional,Primary,Girls,69.1611,24.9289
401040160,Hyderabad,Badin,Tando Bago,Dadha,GGPS,MITHO NOTKANI,Functional,Primary,Girls,69.0786,24.8862
401040162,Hyderabad,Badin,Tando Bago,Dadha,GGPS,MUHAMMAD YAKOOQ KHASKHELI,Functional,Primary,Girls,69.1223,24.9298
401040163,Hyderabad,Badin,Tando Bago,Dadha,GGPS,SULTAN SENHRO,Functional,Primary,Girls,69.1153,24.8781
401040204,Hyderabad,Badin,Tando Bago,Dadha,GBPS,UMED ALI SHAH,Functional,Primary,Mixed,69.0644,24.9828
401040246,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,BACHAL KHAN LAGHARI,Functional,Primary,Mixed,69.1611,24.9719
401040251,Hyderabad,Badin,Tando Bago,Dadha,GBPS,YOUSUF CHAVRO,Functional,Primary,Mixed,69.1128,24.8581
401040252,Hyderabad,Badin,Tando Bago,Dadha,GBPS,KHEEROLL,Functional,Primary,Mixed,69.0992,24.8983
401040253,Hyderabad,Badin,Tando Bago,Dadha,GBPS,ABDULLAH KHAN JARWAR,Functional,Primary,Boys,69.1106,24.975
401040255,Hyderabad,Badin,Tando Bago,Dadha,GBPS,HAJI DATOO PANHWAR,Functional,Primary,Mixed,69.1031,24.8832
401040256,Hyderabad,Badin,Tando Bago,Dadha,GBPS,HAJI SIDDIQUE ARAIN,Functional,Primary,Boys,69.1283,24.9253
401040257,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,BAKHOO CHANDIO,Functional,Primary,Mixed,69.1431,24.8889
401040259,Hyderabad,Badin,Tando Bago,Dadha,GBPS,MUHAMMAD ALI KAKEPOTO,Functional,Primary,Mixed,69.0944,24.9764
401040261,Hyderabad,Badin,Tando Bago,Dadha,GBPS,SAEED KHAN LAGHARI @ DOST ALI KHASK,Functional,Primary,Mixed,69.1278,24.9908
401040262,Hyderabad,Badin,Tando Bago,Dadha,GBPS,AHMED KHAN ABRO,Functional,Primary,Mixed,69.095,24.9294
401040339,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,URS RIND,Functional,Primary,Mixed,69.2083,24.9258
401040404,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,BACHAL KHASKHELI,Functional,Primary,Boys,69.14,24.9914
401040407,Hyderabad,Badin,Tando Bago,Dadha,GBPS,YAQOOB KHASKHELI,Functional,Primary,Boys,69.1219,24.93
401040408,Hyderabad,Badin,Tando Bago,Dadha,GBPS,SOOMAR KHAN JARWAR,Functional,Primary,Mixed,69.1058,24.9917
401040409,Hyderabad,Badin,Tando Bago,Dadha,GBPS,DADAH,Functional,Primary,Mixed,69.1142,24.9489
401040410,Hyderabad,Badin,Tando Bago,Dadha,GBPS,MUHAMMAD USMAN CHANDIO,Functional,Primary,Mixed,69.1794,24.9558
401040411,Hyderabad,Badin,Tando Bago,Bhadur Khan Chandio,GBPS,SHER KHAN CHANDIO,Functional,Primary,Mixed,69.1611,24.9153
401040412,Hyderabad,Badin,Tando Bago,Dadha,GBPS,MUHAMMAD KHAN ARAIN,Functional,Primary,Boys,69.1092,24.9242
401040413,Hyderabad,Badin,Tando Bago,Dadha,GBPS,MUHAMMAD RAHIM JARWAR AT ALI BUX JA,Functional,Primary,Mixed,69.1231,24.9778
401040415,Hyderabad,Badin,Tando Bago,Dadha,GBPS,MUHAMMAD HANIF JARWAR,Functional,Primary,Mixed,69.0983,25.0139
401040416,Hyderabad,Badin,Tando Bago,Dadha,GBPS,MITHO NOTKANI,Functional,Primary,Boys,69.0783,24.8889
401040417,Hyderabad,Badin,Tando Bago,Dadha,GBPS,LAKHA DINO KHOSO,Functional,Primary,Mixed,69.1108,24.9444
401040732,Hyderabad,Badin,Tando Bago,Dadha,GBLSS,KARAM KHAN JARWAR,Functional,Middle,Boys,69.1132,24.9971
401040734,Hyderabad,Badin,Tando Bago,Dadha,GBLSS,KHEERAL MAN DEI,Functional,Middle,Mixed,69.0993,24.8986
